entry_id,sensor_id,timestamp,ph,dissolved_oxygen,carbon_dioxide_levels,turbidity
7452,2,2025-01-12 10:53:00,7.28,7.93,1.22,1.28
7453,2,2025-01-11 20:38:48,6.51,7.89,1.84,1.64
7454,2,2025-01-12 11:23:38,7.21,11.66,1.42,0.29
7455,2,2025-01-12 06:05:46,7.85,8.69,0.72,0.35
7456,2,2025-01-12 13:31:52,7.98,11.77,0.72,1.02
7457,2,2025-01-12 10:39:23,8.02,8.96,2.87,4.95
7458,3,2025-01-12 00:08:44,6.51,6.93,2.97,0.3
7459,3,2025-01-11 22:53:55,6.79,5.04,0.74,1.67
7460,1,2025-01-12 06:05:42,8.29,9.71,1.98,3.06
7461,3,2025-01-11 19:23:44,6.63,5.06,2.56,4.88
7462,1,2025-01-12 11:46:51,7.63,5.79,2.44,0.54
7463,2,2025-01-11 19:21:13,8.34,8.61,1.17,3.91
7464,2,2025-01-12 13:13:05,8.36,8.05,1.59,2.16
7465,1,2025-01-12 08:18:46,8.2,11.67,1.25,3.11
7466,3,2025-01-11 23:38:34,8.28,9.14,2.62,4.95
7467,1,2025-01-12 01:52:23,7.48,10.34,1.45,3.2
7468,1,2025-01-12 16:40:13,7.54,5.9,1.29,2.64
7469,2,2025-01-12 12:29:52,7.65,9.26,2.04,3.54
7470,2,2025-01-12 03:28:48,8.35,6.79,1.42,0.4
7471,1,2025-01-12 12:57:53,7.62,8.62,1.39,2.15
7472,3,2025-01-12 06:23:05,8.38,9.88,2.18,3.68
7473,1,2025-01-12 04:33:59,7.22,9.03,0.87,2.13
7474,2,2025-01-12 15:11:02,6.89,11.59,2.31,4.46
7475,2,2025-01-12 03:39:00,6.73,5.37,0.69,4.96
7476,2,2025-01-12 16:47:17,8.06,5.14,1.94,2.28
7477,2,2025-01-11 23:35:58,6.83,10.29,1.82,4.48
7478,2,2025-01-12 16:34:16,8.0,8.84,1.81,0.73
7479,3,2025-01-11 19:15:30,6.96,7.15,2.99,3.11
7480,3,2025-01-12 03:06:26,8.08,11.33,1.1,1.23
7481,3,2025-01-11 20:44:45,7.26,10.91,2.78,3.82
7482,3,2025-01-12 05:04:03,8.07,10.99,2.88,2.13
7483,3,2025-01-12 16:42:23,7.14,9.67,1.26,2.46
7484,2,2025-01-12 15:49:39,8.38,8.95,1.72,2.19
7485,2,2025-01-11 21:53:24,7.25,7.44,1.61,0.89
7486,3,2025-01-12 17:44:16,7.57,6.75,1.54,4.95
7487,3,2025-01-12 11:46:02,6.97,10.33,2.46,0.53
7488,2,2025-01-12 08:04:48,8.42,5.54,0.99,0.69
7489,3,2025-01-12 08:25:37,7.38,10.08,0.81,3.62
7490,3,2025-01-12 10:38:31,7.44,9.09,2.95,2.54
7491,1,2025-01-12 15:13:40,7.59,6.52,1.53,1.07
7492,3,2025-01-12 06:30:35,7.52,7.6,1.3,3.56
7493,2,2025-01-12 07:13:00,8.29,11.36,1.27,0.84
7494,3,2025-01-12 13:11:25,6.95,11.1,0.69,3.99
7495,2,2025-01-11 21:07:44,8.47,6.78,2.09,2.44
7496,2,2025-01-12 13:31:15,7.36,6.5,1.14,0.34
7497,1,2025-01-12 04:23:18,7.02,7.73,1.2,3.28
7498,1,2025-01-12 01:14:18,7.92,8.74,1.97,1.37
7499,3,2025-01-12 07:33:39,6.64,5.14,0.7,2.42
7500,1,2025-01-11 23:34:52,7.35,10.16,1.84,1.82
7501,1,2025-01-11 19:43:18,7.95,5.07,1.07,0.5
7502,3,2025-01-12 00:19:52,7.54,7.93,1.31,2.65
7503,3,2025-01-11 22:25:02,7.3,9.39,2.58,1.5
7504,3,2025-01-12 12:03:53,7.78,11.5,1.5,2.82
7505,1,2025-01-12 15:04:35,7.65,7.15,1.74,4.09
7506,3,2025-01-12 09:15:05,7.84,10.94,2.92,3.32
7507,2,2025-01-12 04:25:41,7.44,5.44,2.63,1.31
7508,3,2025-01-11 18:10:48,6.52,7.38,2.46,2.95
7509,1,2025-01-11 18:56:18,7.76,10.96,2.92,3.69
7510,1,2025-01-12 11:03:55,6.88,11.18,0.55,0.35
7511,3,2025-01-12 01:06:44,7.84,10.55,1.33,1.72
7512,3,2025-01-12 14:03:59,8.45,9.12,2.72,0.44
7513,1,2025-01-12 11:04:15,7.13,8.17,2.45,1.92
7514,3,2025-01-12 04:16:33,7.71,9.68,2.4,3.77
7515,3,2025-01-12 13:30:58,8.44,10.68,2.42,1.3
7516,3,2025-01-12 13:59:27,7.33,11.53,2.95,3.96
7517,3,2025-01-11 23:07:58,7.94,6.88,1.57,4.25
7518,2,2025-01-12 11:18:03,7.6,9.86,2.96,4.99
7519,2,2025-01-12 08:39:01,8.4,11.25,2.7,1.23
7520,1,2025-01-12 07:56:10,7.87,9.76,1.5,3.43
7521,1,2025-01-11 18:31:09,7.61,5.71,1.38,2.72
7522,3,2025-01-12 00:45:44,6.58,9.93,1.44,0.16
7523,3,2025-01-12 16:50:42,8.43,6.65,2.09,2.06
7524,3,2025-01-12 11:27:09,6.62,9.56,0.83,2.36
7525,3,2025-01-12 02:05:15,8.13,7.21,0.6,4.44
7526,1,2025-01-11 19:37:12,7.74,9.83,1.05,4.38
7527,1,2025-01-12 04:10:35,7.96,5.51,0.95,2.78
7528,2,2025-01-12 13:08:53,6.97,7.44,1.62,1.26
7529,3,2025-01-12 11:56:56,7.85,6.11,1.6,1.66
7530,1,2025-01-12 17:46:58,7.12,11.03,2.83,1.13
7531,3,2025-01-12 13:48:08,7.95,5.64,1.49,3.84
7532,2,2025-01-12 11:54:43,7.95,6.39,1.91,3.28
7533,3,2025-01-12 17:38:01,7.69,10.55,0.69,3.9
7534,2,2025-01-12 11:25:44,7.37,11.87,1.7,1.0
7535,3,2025-01-12 04:08:27,8.31,10.32,2.55,3.73
7536,2,2025-01-11 22:36:42,8.07,8.41,1.5,4.31
7537,2,2025-01-12 08:03:00,7.27,5.97,1.18,2.89
7538,2,2025-01-12 10:39:35,7.66,5.97,2.98,1.3
7539,3,2025-01-12 09:35:23,8.12,10.56,1.31,4.98
7540,1,2025-01-12 05:56:58,7.89,7.57,2.57,4.6
7541,1,2025-01-12 00:34:00,7.63,7.42,1.25,3.98
7542,1,2025-01-12 06:32:57,7.55,5.17,0.52,1.78
7543,3,2025-01-12 04:19:48,6.95,6.73,1.2,2.89
7544,1,2025-01-12 09:01:33,7.61,11.96,0.78,4.01
7545,3,2025-01-12 00:15:01,8.38,5.59,0.58,3.6
7546,3,2025-01-12 13:53:06,6.99,9.98,1.61,0.65
7547,3,2025-01-12 05:12:41,6.63,5.08,2.31,2.96
7548,2,2025-01-12 03:18:48,6.57,10.98,2.0,3.9
7549,3,2025-01-12 02:05:59,8.07,8.4,2.17,3.37
7550,2,2025-01-12 05:35:15,6.67,11.0,1.57,1.66
7551,2,2025-01-12 08:24:53,7.77,5.17,2.01,2.69
7552,2,2025-01-11 19:34:33,8.21,11.61,2.66,4.87
7553,2,2025-01-12 01:57:41,7.61,9.97,1.22,2.99
7554,1,2025-01-12 15:58:01,6.7,10.97,1.08,2.53
7555,1,2025-01-11 19:09:53,8.06,7.84,1.42,1.53
7556,2,2025-01-12 15:39:44,6.8,10.07,1.18,0.77
7557,3,2025-01-11 18:31:56,6.76,10.0,1.89,4.78
7558,1,2025-01-12 14:30:32,7.18,8.94,2.37,1.06
7559,3,2025-01-11 22:02:02,7.69,9.22,1.93,3.2
7560,1,2025-01-12 16:36:11,7.32,5.24,1.38,0.71
7561,2,2025-01-12 11:47:12,8.32,11.33,2.97,0.37
7562,1,2025-01-12 02:46:14,8.22,11.43,2.89,2.52
7563,3,2025-01-12 07:40:53,7.72,8.09,1.26,1.51
7564,3,2025-01-11 19:33:45,7.69,5.99,2.6,0.71
7565,3,2025-01-12 11:17:57,7.18,9.78,1.73,4.89
7566,1,2025-01-11 23:41:43,7.94,7.66,1.97,2.46
7567,1,2025-01-12 10:20:37,8.42,11.69,0.56,2.84
7568,3,2025-01-12 02:51:25,7.58,8.7,1.8,1.39
7569,1,2025-01-12 01:07:26,8.0,5.81,2.81,3.96
7570,2,2025-01-12 08:02:50,6.93,5.86,2.7,3.53
7571,2,2025-01-12 11:42:16,6.62,5.38,1.98,3.32
7572,1,2025-01-11 18:00:46,7.34,11.8,2.84,0.36
7573,3,2025-01-12 07:08:36,8.27,7.6,2.02,0.74
7574,3,2025-01-12 03:11:55,7.71,6.67,1.26,1.96
7575,3,2025-01-11 22:10:31,6.51,7.43,2.2,1.85
7576,2,2025-01-12 16:20:31,7.14,9.77,2.17,3.42
7577,1,2025-01-12 08:18:10,7.68,8.39,2.07,2.07
7578,3,2025-01-12 13:27:14,8.4,11.61,1.94,4.5
7579,2,2025-01-11 20:14:56,8.07,8.3,1.39,2.0
7580,2,2025-01-12 13:10:20,8.1,9.28,2.11,2.31
7581,2,2025-01-12 05:49:30,6.72,11.95,2.48,4.12
7582,3,2025-01-11 18:09:47,7.26,9.13,2.39,0.63
7583,1,2025-01-12 00:59:20,7.84,8.97,2.61,4.59
7584,1,2025-01-12 14:03:00,8.45,8.03,1.91,2.24
7585,1,2025-01-12 08:22:25,6.54,10.84,2.64,3.29
7586,3,2025-01-12 13:45:14,8.3,7.76,0.71,4.78
7587,2,2025-01-12 02:03:50,7.18,6.3,2.79,4.22
7588,2,2025-01-12 09:41:53,7.06,7.27,1.15,0.59
7589,2,2025-01-12 16:37:43,7.41,8.93,1.84,1.98
7590,1,2025-01-11 18:45:43,8.02,5.61,2.21,3.18
7591,3,2025-01-12 07:33:29,8.28,8.8,2.48,1.14
7592,2,2025-01-12 02:10:10,7.51,8.3,2.8,2.17
7593,1,2025-01-11 18:40:47,7.33,7.01,2.63,1.18
7594,2,2025-01-11 19:02:35,7.98,9.08,2.68,0.33
7595,3,2025-01-11 20:25:17,7.3,9.03,1.69,1.31
7596,1,2025-01-12 13:18:34,8.27,11.23,0.9,2.62
7597,2,2025-01-11 19:52:51,7.49,10.96,1.48,1.9
7598,2,2025-01-12 16:00:43,6.87,5.66,2.03,3.02
7599,1,2025-01-12 03:27:55,7.09,10.39,2.56,0.27
7600,2,2025-01-12 05:16:31,7.3,9.27,1.72,0.98
7601,1,2025-01-12 11:05:40,6.97,8.89,2.47,2.3
7602,1,2025-01-12 04:34:15,6.7,8.05,2.98,2.97
7603,2,2025-01-11 20:21:11,7.16,7.48,2.85,1.34
7604,1,2025-01-12 08:11:33,8.39,7.41,1.36,3.75
7605,3,2025-01-12 05:06:07,7.94,9.16,2.24,2.04
7606,3,2025-01-12 15:03:15,6.73,10.39,2.79,1.17
7607,3,2025-01-12 16:51:45,7.72,6.39,2.29,3.69
7608,1,2025-01-12 11:45:52,7.2,9.75,0.66,0.28
7609,2,2025-01-11 19:42:39,6.91,5.75,2.1,1.71
7610,2,2025-01-12 12:27:27,8.22,8.43,1.93,0.88
7611,1,2025-01-12 15:04:58,8.11,6.61,2.34,0.32
7612,2,2025-01-12 06:43:15,6.56,6.85,0.76,3.26
7613,1,2025-01-12 04:28:33,7.18,10.93,1.53,4.14
7614,1,2025-01-12 04:16:58,7.15,6.82,2.89,4.28
7615,1,2025-01-12 05:31:27,8.16,9.55,2.52,3.2
7616,2,2025-01-12 04:49:36,7.09,8.62,0.66,3.14
7617,2,2025-01-12 16:10:33,7.25,7.27,2.89,4.6
7618,1,2025-01-12 17:52:41,7.25,10.41,1.77,0.2
7619,1,2025-01-11 18:27:21,7.03,6.47,1.08,4.72
7620,2,2025-01-12 08:16:43,8.47,10.75,2.43,0.68
7621,1,2025-01-11 18:26:17,6.93,7.62,1.36,1.03
7622,3,2025-01-12 05:21:13,7.42,11.47,2.49,1.79
7623,3,2025-01-12 05:37:57,6.93,11.75,1.45,0.9
7624,1,2025-01-11 21:52:29,8.46,8.13,2.08,1.82
7625,2,2025-01-12 12:50:43,7.62,9.23,0.65,4.4
7626,3,2025-01-12 15:36:40,7.37,11.06,2.05,2.81
7627,1,2025-01-11 18:12:19,7.36,8.84,1.62,1.73
7628,2,2025-01-12 05:23:56,8.33,11.01,0.82,3.21
7629,3,2025-01-11 18:52:33,7.78,11.64,2.46,1.25
7630,2,2025-01-12 05:02:21,7.67,7.2,2.1,4.25
7631,2,2025-01-11 20:00:17,7.61,6.71,0.87,2.66
7632,1,2025-01-12 00:16:33,7.35,5.13,2.3,1.36
7633,1,2025-01-12 17:28:35,7.33,10.96,0.51,3.47
7634,2,2025-01-12 04:12:13,7.16,8.66,1.65,0.11
7635,2,2025-01-12 02:51:04,7.83,9.33,0.58,2.99
7636,3,2025-01-12 05:16:44,7.3,5.59,1.84,0.42
7637,1,2025-01-12 05:35:50,7.0,6.51,0.96,0.84
7638,1,2025-01-12 07:52:27,8.3,10.81,2.25,1.11
7639,1,2025-01-11 19:53:51,6.94,11.14,1.99,2.98
7640,2,2025-01-12 00:47:35,7.54,5.34,1.83,3.14
7641,3,2025-01-12 06:45:08,8.3,6.21,2.12,1.54
7642,2,2025-01-11 18:40:43,6.94,9.74,1.13,1.73
7643,1,2025-01-11 18:58:36,6.85,5.41,2.52,1.02
7644,2,2025-01-12 01:34:15,7.81,7.12,1.27,0.19
7645,2,2025-01-11 23:12:40,7.46,6.22,1.61,0.99
7646,2,2025-01-11 18:29:47,6.68,8.43,2.07,4.25
7647,3,2025-01-11 19:40:00,8.45,6.03,2.58,0.67
7648,1,2025-01-12 12:50:14,7.85,11.24,1.87,3.48
7649,1,2025-01-12 13:12:28,7.19,5.16,1.1,2.6
7650,2,2025-01-11 23:22:39,8.36,6.83,1.42,0.34
7651,2,2025-01-12 04:57:18,6.76,6.1,0.84,3.06
7652,1,2025-01-11 18:07:10,6.84,7.09,2.55,3.13
7653,2,2025-01-12 00:44:23,8.41,6.42,1.55,4.85
7654,3,2025-01-12 16:56:56,7.14,9.06,2.03,1.27
7655,3,2025-01-12 15:50:49,7.3,6.14,1.49,4.21
7656,3,2025-01-12 11:32:50,6.85,7.76,1.38,1.51
7657,1,2025-01-12 10:24:24,7.17,10.8,2.37,2.78
7658,2,2025-01-11 19:13:32,7.81,7.12,2.36,4.36
7659,3,2025-01-12 01:24:06,8.08,7.48,1.4,1.31
7660,2,2025-01-12 02:49:07,8.43,11.25,2.79,3.27
7661,1,2025-01-11 22:09:04,7.45,6.9,2.23,3.7
7662,1,2025-01-11 20:41:18,7.4,10.84,1.47,3.44
7663,2,2025-01-12 12:10:26,7.66,5.8,1.98,4.61
7664,1,2025-01-12 15:22:49,7.11,10.61,2.11,2.33
7665,1,2025-01-11 21:06:13,7.49,6.3,2.14,1.19
7666,1,2025-01-12 04:16:39,8.19,11.05,1.33,3.72
7667,3,2025-01-12 02:25:51,7.18,7.97,1.55,0.83
7668,3,2025-01-11 22:50:55,6.55,7.43,2.93,2.36
7669,3,2025-01-12 13:08:10,8.47,10.91,1.94,0.1
7670,2,2025-01-11 21:20:18,8.49,10.88,2.66,1.3
7671,3,2025-01-11 21:41:47,6.6,6.27,2.11,4.21
7672,2,2025-01-11 23:40:42,7.26,11.28,1.76,3.84
7673,3,2025-01-11 21:03:15,6.89,10.64,2.36,0.29
7674,3,2025-01-12 11:33:20,8.29,10.85,0.68,3.9
7675,1,2025-01-12 17:45:04,8.19,11.68,2.96,2.5
7676,2,2025-01-12 07:46:09,7.21,10.27,2.26,3.51
7677,3,2025-01-12 09:06:48,8.13,6.22,2.41,2.57
7678,3,2025-01-12 02:05:58,7.62,7.1,1.9,1.81
7679,3,2025-01-12 03:21:36,6.85,7.86,0.58,3.07
7680,1,2025-01-11 19:42:03,7.82,8.36,2.89,3.72
7681,2,2025-01-11 23:53:20,7.25,9.04,0.92,1.75
7682,1,2025-01-12 07:00:32,7.98,11.38,2.02,1.59
7683,2,2025-01-12 12:37:01,7.16,11.65,2.43,3.65
7684,2,2025-01-11 20:56:44,7.12,9.23,0.86,4.44
7685,1,2025-01-12 06:34:00,8.32,5.16,1.7,4.56
7686,1,2025-01-11 20:53:55,8.18,8.69,1.86,2.73
7687,2,2025-01-12 17:15:36,6.68,5.15,2.58,3.16
7688,2,2025-01-12 10:51:18,7.35,8.2,2.67,1.14
7689,3,2025-01-12 11:16:27,7.46,5.03,1.37,4.03
7690,3,2025-01-12 15:55:56,7.39,11.3,2.26,4.55
7691,1,2025-01-11 23:37:27,7.78,9.65,1.38,4.27
7692,2,2025-01-11 18:30:11,8.12,11.54,1.22,4.53
7693,2,2025-01-12 07:25:56,7.47,6.96,2.36,4.07
7694,2,2025-01-12 15:45:05,6.69,10.12,2.51,2.76
7695,1,2025-01-11 18:17:33,7.69,9.23,0.79,1.89
7696,2,2025-01-11 22:34:07,6.7,11.02,1.76,4.42
7697,3,2025-01-12 05:20:39,8.4,11.25,1.56,1.97
7698,1,2025-01-12 12:58:47,7.54,8.04,2.56,3.59
7699,3,2025-01-12 14:45:20,6.69,7.9,2.32,1.73
7700,2,2025-01-12 07:45:10,6.52,9.35,2.84,1.3
7701,2,2025-01-12 11:08:19,6.72,9.91,1.18,2.03
7702,2,2025-01-12 16:49:40,7.71,11.72,2.13,1.32
7703,1,2025-01-12 12:17:36,7.21,9.48,1.69,1.03
7704,2,2025-01-12 10:59:31,6.64,10.16,2.8,2.11
7705,2,2025-01-12 17:40:48,7.77,11.65,2.95,2.96
7706,3,2025-01-11 18:01:05,7.08,8.6,1.11,1.62
7707,1,2025-01-12 03:05:47,8.16,8.58,2.86,1.8
7708,3,2025-01-12 07:44:30,7.2,6.43,2.73,4.24
7709,2,2025-01-12 13:36:37,7.79,9.44,2.39,0.85
7710,3,2025-01-12 00:49:54,6.56,11.97,1.21,0.78
7711,2,2025-01-11 18:44:03,7.33,10.14,2.78,4.85
7712,2,2025-01-12 12:52:13,7.76,7.16,2.9,2.95
7713,1,2025-01-11 21:18:43,7.18,10.9,2.26,0.28
7714,2,2025-01-12 03:46:25,7.91,6.85,1.28,1.24
7715,1,2025-01-11 19:38:16,7.99,8.98,2.31,2.93
7716,3,2025-01-12 00:12:42,7.67,10.86,0.87,3.89
7717,2,2025-01-12 02:06:56,6.76,11.4,2.56,3.62
7718,2,2025-01-11 18:52:20,8.12,7.84,2.22,3.0
7719,3,2025-01-12 09:22:47,6.59,6.01,1.77,0.94
7720,3,2025-01-12 12:45:50,8.2,10.83,0.58,0.3
7721,1,2025-01-11 20:31:01,6.68,11.32,2.46,2.41
7722,3,2025-01-11 23:04:53,6.67,10.44,1.74,0.28
7723,3,2025-01-12 05:38:50,7.96,9.69,0.75,3.45
7724,2,2025-01-12 00:13:35,7.34,8.42,1.83,3.94
7725,3,2025-01-12 05:01:31,7.97,11.3,0.76,0.54
7726,1,2025-01-11 20:49:05,8.09,7.78,1.13,1.36
7727,3,2025-01-12 00:12:14,7.26,11.71,2.41,1.34
7728,1,2025-01-11 23:44:11,7.84,5.38,2.66,0.4
7729,3,2025-01-12 13:01:45,6.92,10.11,1.48,3.23
7730,2,2025-01-12 15:50:35,7.31,11.79,1.77,4.5
7731,1,2025-01-12 13:39:54,7.39,7.96,0.53,4.04
7732,2,2025-01-11 20:32:03,7.16,10.25,2.52,4.57
7733,3,2025-01-12 14:05:01,8.15,6.43,2.03,4.59
7734,2,2025-01-11 20:19:11,6.83,5.43,0.73,1.92
7735,3,2025-01-12 06:05:58,8.1,5.43,2.97,0.54
7736,3,2025-01-12 03:20:02,8.46,7.38,1.0,1.43
7737,3,2025-01-11 19:37:09,6.9,7.96,1.61,2.7
7738,1,2025-01-11 21:01:12,6.56,9.72,1.01,0.45
7739,1,2025-01-12 11:26:10,8.23,9.71,1.92,1.07
7740,2,2025-01-12 17:03:05,7.6,11.5,2.12,0.76
7741,3,2025-01-12 13:01:09,8.35,9.3,2.85,3.76
7742,3,2025-01-12 04:46:10,7.53,9.7,2.21,1.63
7743,3,2025-01-12 12:06:22,7.2,6.88,0.89,2.01
7744,2,2025-01-12 14:18:08,6.96,5.0,2.98,2.98
7745,2,2025-01-12 14:22:12,6.73,10.53,1.94,3.99
7746,2,2025-01-12 10:44:00,8.01,7.51,1.68,1.95
7747,1,2025-01-11 19:42:04,8.3,7.48,0.66,1.85
7748,1,2025-01-12 17:00:09,7.35,10.15,1.64,0.85
7749,1,2025-01-12 05:05:31,6.61,5.82,1.33,1.62
7750,3,2025-01-12 09:24:34,6.5,6.75,0.96,2.7
7751,3,2025-01-12 06:02:09,7.58,7.16,2.33,3.04
7752,3,2025-01-11 18:57:58,7.82,11.58,1.43,1.3
7753,1,2025-01-12 02:11:36,7.51,8.32,1.11,4.78
7754,2,2025-01-11 18:08:45,7.88,7.86,1.67,1.55
7755,1,2025-01-11 18:41:09,7.61,10.7,2.74,3.57
7756,3,2025-01-12 11:19:57,7.03,11.13,0.87,2.32
7757,3,2025-01-12 04:01:40,7.84,8.51,2.57,3.0
7758,3,2025-01-12 08:45:28,6.81,6.68,2.88,2.92
7759,2,2025-01-12 12:49:44,7.34,8.22,1.03,1.3
7760,2,2025-01-11 23:49:15,7.34,9.58,1.2,0.97
7761,2,2025-01-12 03:17:39,8.01,9.89,2.41,2.11
7762,3,2025-01-12 15:07:40,6.52,7.15,2.37,3.53
7763,1,2025-01-12 15:50:18,6.54,9.61,2.33,1.63
7764,3,2025-01-11 21:26:24,7.95,5.85,0.75,3.95
7765,1,2025-01-12 15:07:37,7.78,7.22,2.32,4.17
7766,2,2025-01-12 09:42:04,8.08,11.99,0.72,2.58
7767,3,2025-01-12 09:20:33,8.1,6.52,1.22,3.56
7768,1,2025-01-12 17:11:37,8.3,5.37,2.35,2.89
7769,1,2025-01-11 21:43:18,7.51,11.72,0.95,4.34
7770,3,2025-01-12 02:30:14,7.84,10.27,2.1,4.19
7771,2,2025-01-12 15:48:18,8.42,9.14,1.31,4.76
7772,1,2025-01-12 17:12:00,7.89,9.97,2.56,4.25
7773,3,2025-01-12 11:06:34,7.92,7.87,2.57,0.28
7774,1,2025-01-11 21:04:37,7.37,8.3,0.57,4.64
7775,3,2025-01-11 20:06:46,7.05,8.0,2.27,1.11
7776,1,2025-01-12 00:36:45,8.42,8.12,2.06,3.69
7777,3,2025-01-11 19:43:50,8.1,9.04,1.34,0.38
7778,3,2025-01-12 07:21:44,6.77,10.42,2.62,3.05
7779,3,2025-01-11 19:31:13,7.25,10.09,1.91,2.66
7780,3,2025-01-12 08:09:34,7.0,5.26,2.36,3.49
7781,1,2025-01-12 06:02:52,6.83,9.91,0.52,0.27
7782,3,2025-01-12 13:21:13,7.83,10.0,2.87,1.22
7783,2,2025-01-11 21:27:50,7.03,7.15,1.6,0.91
7784,3,2025-01-12 01:40:44,7.99,7.63,2.43,4.26
7785,2,2025-01-11 20:30:45,7.64,6.46,2.3,1.88
7786,2,2025-01-12 14:08:17,8.48,7.34,0.91,1.43
7787,2,2025-01-12 14:43:18,7.4,7.12,0.97,4.39
7788,1,2025-01-12 17:44:46,6.75,9.3,0.55,1.76
7789,1,2025-01-12 13:13:11,7.68,8.65,2.78,4.23
7790,1,2025-01-12 12:59:40,8.19,11.39,2.3,0.26
7791,1,2025-01-12 06:49:40,7.21,7.52,0.58,3.57
7792,2,2025-01-12 02:51:01,7.45,10.04,2.83,2.35
7793,1,2025-01-12 03:08:58,7.48,11.72,0.81,4.52
7794,2,2025-01-12 01:53:59,8.11,10.84,0.62,2.96
7795,3,2025-01-12 13:02:04,7.28,7.08,2.36,4.49
7796,1,2025-01-12 08:11:57,7.32,8.27,2.41,2.04
7797,1,2025-01-12 11:25:49,7.05,5.52,2.5,4.47
7798,2,2025-01-11 20:25:49,8.04,5.27,1.25,2.13
7799,3,2025-01-12 07:40:57,7.52,5.65,2.6,2.37
7800,3,2025-01-12 00:35:38,7.42,7.15,2.5,4.16
7801,3,2025-01-12 13:40:36,6.81,11.19,2.63,2.41
7802,2,2025-01-12 12:48:21,6.61,10.01,1.82,1.31
7803,3,2025-01-12 11:48:39,7.7,9.66,1.51,2.9
7804,3,2025-01-12 02:44:26,7.16,7.42,1.81,1.28
7805,1,2025-01-11 23:22:40,6.73,7.08,2.81,4.32
7806,1,2025-01-12 07:21:36,7.1,6.51,0.88,0.9
7807,3,2025-01-12 07:04:24,7.02,7.56,0.7,1.42
7808,1,2025-01-12 07:57:04,7.98,6.34,2.25,0.52
7809,1,2025-01-12 03:01:45,8.5,9.93,1.19,0.38
7810,3,2025-01-11 21:49:10,7.18,11.92,2.02,2.6
7811,1,2025-01-12 05:05:22,8.48,7.81,1.64,4.38
7812,2,2025-01-12 04:25:16,6.79,11.81,1.52,4.0
7813,3,2025-01-12 15:40:09,7.22,10.88,1.53,4.59
7814,3,2025-01-11 21:16:28,7.52,8.96,0.66,2.97
7815,3,2025-01-11 17:58:21,7.69,11.37,0.93,3.98
7816,1,2025-01-12 01:31:54,7.79,5.7,2.4,4.08
7817,2,2025-01-12 12:23:59,6.66,11.65,0.9,1.73
7818,2,2025-01-11 21:50:32,7.83,9.3,1.6,2.55
7819,3,2025-01-12 08:51:45,6.77,10.47,3.0,1.57
7820,1,2025-01-11 23:00:07,7.22,6.05,2.33,3.77
7821,1,2025-01-12 02:42:47,6.8,10.41,1.64,0.24
7822,3,2025-01-11 18:29:38,7.35,10.64,0.51,4.5
7823,3,2025-01-12 10:41:29,7.03,10.62,1.32,2.92
7824,3,2025-01-11 18:05:50,6.85,9.23,1.37,4.64
7825,2,2025-01-12 04:36:46,7.79,7.35,0.91,3.75
7826,3,2025-01-12 08:15:40,7.93,10.44,2.62,2.48
7827,1,2025-01-12 09:56:18,6.74,8.08,1.04,0.15
7828,1,2025-01-12 06:48:28,6.54,5.59,2.22,0.86
7829,3,2025-01-12 05:25:38,7.85,5.06,1.25,3.03
7830,1,2025-01-12 14:26:07,7.73,6.72,2.75,0.23
7831,1,2025-01-11 19:25:14,8.46,10.01,0.67,1.78
7832,3,2025-01-12 08:23:27,6.53,11.99,2.48,3.68
7833,1,2025-01-12 11:39:09,8.13,10.74,2.06,1.4
7834,3,2025-01-12 11:25:45,7.1,5.23,1.07,3.14
7835,3,2025-01-12 00:41:41,8.08,11.26,0.5,3.16
7836,3,2025-01-12 07:31:25,7.92,11.67,2.88,4.09
7837,2,2025-01-12 07:39:14,8.13,8.68,1.14,3.71
7838,1,2025-01-12 03:31:05,7.27,5.82,2.44,3.35
7839,1,2025-01-12 04:11:47,6.67,9.15,2.17,4.64
7840,2,2025-01-12 13:35:58,6.89,5.05,2.73,0.36
7841,3,2025-01-12 05:57:48,6.53,10.44,1.59,3.9
7842,2,2025-01-12 09:09:53,6.94,9.02,1.05,0.34
7843,2,2025-01-12 12:01:52,8.45,11.82,2.65,3.12
7844,3,2025-01-12 13:02:26,7.62,6.65,1.23,3.92
7845,2,2025-01-12 11:35:23,6.79,8.01,0.53,1.78
7846,2,2025-01-11 21:12:06,7.47,7.94,0.7,4.7
7847,2,2025-01-12 07:13:08,7.96,8.52,0.59,1.15
7848,2,2025-01-11 19:58:47,7.97,9.79,2.85,3.2
7849,1,2025-01-12 12:11:30,7.76,9.29,2.52,1.03
7850,1,2025-01-12 06:17:26,7.22,7.45,2.66,4.38
7851,1,2025-01-11 20:41:24,7.7,8.22,1.73,2.68
7852,3,2025-01-11 20:33:11,6.62,5.63,0.79,2.14
7853,3,2025-01-12 07:48:11,8.34,7.01,1.18,3.27
7854,2,2025-01-11 20:30:29,8.03,7.77,1.97,1.24
7855,1,2025-01-12 12:05:04,6.63,11.27,1.79,1.1
7856,3,2025-01-11 20:32:03,7.95,10.53,1.67,3.08
7857,2,2025-01-12 08:56:44,7.96,11.92,1.82,3.19
7858,2,2025-01-12 05:19:51,7.19,10.4,2.32,1.97
7859,3,2025-01-12 06:29:42,6.85,10.44,1.91,3.08
7860,2,2025-01-12 05:26:34,8.4,10.61,2.31,1.56
7861,1,2025-01-12 16:41:17,7.96,9.05,0.8,1.52
